customer_id,segment,segment_name,recency,frequency,monetary_gross,churned
17519,3,Champions,14,13,4221.049999999999,0
17521,0,Loyal Customers,7,3,714.41,0
17524,1,At Risk,169,4,539.14,1
17525,1,At Risk,167,3,1161.9,1
17526,3,Champions,12,14,3842.94,0
17529,1,At Risk,418,2,1240.25,1
17530,0,Loyal Customers,14,9,2119.78,0
17531,2,Potential Loyalists,319,7,970.12,0
17534,2,Potential Loyalists,259,4,1445.47,0
17536,1,At Risk,228,2,288.33,0
17539,1,At Risk,435,5,1211.57,1
17540,2,Potential Loyalists,124,5,1280.5000000000005,0
17542,1,At Risk,77,3,341.7,1
17544,1,At Risk,198,3,960.69,1
17545,1,At Risk,198,3,802.58,0
17547,1,At Risk,180,4,727.85,1
17548,0,Loyal Customers,25,6,731.2599999999999,1
17550,0,Loyal Customers,5,10,2547.6400000000003,1
17552,2,Potential Loyalists,180,12,2453.4000000000005,0
17553,2,Potential Loyalists,280,3,2270.0,0
17555,1,At Risk,142,4,769.9300000000001,0
17556,0,Loyal Customers,13,2,300.67,1
17560,0,Loyal Customers,12,6,1526.9,0
17561,1,At Risk,198,3,554.72,0
17563,1,At Risk,386,4,392.38,1
17567,2,Potential Loyalists,41,6,2898.5200000000004,0
17571,1,At Risk,85,3,565.19,0
17572,0,Loyal Customers,46,8,648.46,0
17576,3,Champions,22,34,6867.81,0
17577,1,At Risk,453,2,348.74999999999994,1
17578,0,Loyal Customers,26,9,1047.33,1
17580,1,At Risk,60,5,542.3199999999999,1
17581,3,Champions,14,34,11132.27,0
17582,0,Loyal Customers,44,6,1450.6999999999998,1
17584,2,Potential Loyalists,275,4,4067.12,0
17585,2,Potential Loyalists,71,5,1481.7600000000002,0
17588,2,Potential Loyalists,40,7,2096.5500000000006,0
17589,3,Champions,48,18,12206.05,0
17591,0,Loyal Customers,11,7,2200.2700000000004,0
17592,1,At Risk,546,2,148.3,1
17593,2,Potential Loyalists,160,10,4831.36,0
17594,2,Potential Loyalists,62,3,1819.7,0
17596,2,Potential Loyalists,56,9,2839.65,0
17597,0,Loyal Customers,21,7,3484.09,1
17599,1,At Risk,272,3,52.05,1
17601,1,At Risk,47,2,421.06,1
17602,2,Potential Loyalists,132,11,3115.21,0
17603,2,Potential Loyalists,425,6,1398.76,0
17604,0,Loyal Customers,25,6,945.93,1
17608,1,At Risk,257,2,305.11,0
17609,2,Potential Loyalists,110,11,1312.27,0
17610,2,Potential Loyalists,348,8,1529.4899999999998,1
17611,3,Champions,9,21,6359.700000000001,0
17612,3,Champions,14,26,4012.16,0
17613,0,Loyal Customers,2,8,2527.01,0
17615,0,Loyal Customers,11,6,675.9,0
17616,1,At Risk,62,3,897.6,0
17617,1,At Risk,366,2,395.33,1
17618,2,Potential Loyalists,56,12,3768.44,0
17621,2,Potential Loyalists,120,6,2696.9999999999995,0
17622,1,At Risk,404,3,1130.21,1
17623,2,Potential Loyalists,217,6,1856.62,0
17624,0,Loyal Customers,26,3,1125.45,0
17625,2,Potential Loyalists,65,5,4570.4800000000005,0
17627,1,At Risk,286,2,296.36,1
17629,0,Loyal Customers,22,6,1247.59,0
17631,0,Loyal Customers,40,5,772.71,0
17632,1,At Risk,525,2,0.0,1
17633,1,At Risk,167,4,732.55,0
17634,0,Loyal Customers,20,5,1814.67,0
17635,1,At Risk,232,4,1265.58,1
17638,1,At Risk,455,2,842.4000000000001,1
17639,1,At Risk,84,6,615.1699999999998,1
17640,2,Potential Loyalists,187,7,2547.28,0
17642,1,At Risk,237,3,1112.2,0
17643,1,At Risk,181,2,541.25,1
17644,3,Champions,11,17,4054.730000000001,0
17646,3,Champions,27,16,4149.790000000001,1
17647,1,At Risk,477,2,198.6,0
17648,0,Loyal Customers,0,4,1526.2600000000002,0
17649,1,At Risk,277,3,710.4000000000001,0
17651,2,Potential Loyalists,298,7,1758.5199999999998,0
17655,0,Loyal Customers,18,7,2616.24,0
17659,0,Loyal Customers,7,7,1905.57,0
17662,1,At Risk,469,2,412.9200000000001,1
17663,3,Champions,6,18,4163.7300000000005,0
17664,0,Loyal Customers,20,3,887.7800000000001,0
17666,1,At Risk,285,3,1319.64,0
17667,0,Loyal Customers,19,10,3251.86,0
17669,0,Loyal Customers,18,6,4346.629999999999,0
17671,0,Loyal Customers,12,4,1617.36,0
17672,2,Potential Loyalists,85,7,3778.3000000000006,0
17673,2,Potential Loyalists,74,10,3384.5200000000004,0
17675,3,Champions,12,65,25391.469999999998,0
17676,2,Potential Loyalists,174,7,1678.86,0
17677,3,Champions,14,64,26592.61,0
17678,1,At Risk,71,3,599.76,1
17679,2,Potential Loyalists,329,9,1585.5,0
17680,1,At Risk,191,3,313.05,0
17681,1,At Risk,405,6,731.2,1
17682,0,Loyal Customers,0,8,3089.86,0
17683,1,At Risk,193,3,819.01,1
17685,2,Potential Loyalists,74,12,4264.359999999999,0
17686,0,Loyal Customers,8,6,5594.1,0
17688,1,At Risk,182,2,304.2,1
17689,1,At Risk,196,2,317.08,1
17690,3,Champions,9,13,4822.45,0
17691,1,At Risk,166,5,780.05,1
17692,3,Champions,28,13,2842.96,0
17694,1,At Risk,319,2,1412.85,0
17695,1,At Risk,196,4,980.7,0
17696,3,Champions,85,38,5887.72,0
17699,1,At Risk,284,2,442.0,1
17700,3,Champions,14,15,5270.9,0
17702,0,Loyal Customers,14,5,1759.47,0
17705,0,Loyal Customers,23,5,617.6800000000001,0
17706,3,Champions,97,25,11134.34,0
17707,2,Potential Loyalists,144,8,540.5999999999999,0
17708,1,At Risk,132,3,731.45,0
17709,1,At Risk,278,4,533.56,0
17713,1,At Risk,190,4,1198.09,1
17714,2,Potential Loyalists,128,9,1410.1799999999998,1
17715,0,Loyal Customers,8,2,489.6,1
17716,3,Champions,57,17,11752.6,0
17718,1,At Risk,40,3,439.18,1
17720,0,Loyal Customers,33,10,2105.3499999999995,0
17722,2,Potential Loyalists,125,5,3749.9,0
17723,0,Loyal Customers,8,3,848.8,0
17726,2,Potential Loyalists,203,8,1092.06,1
17728,1,At Risk,212,3,1362.75,0
17730,2,Potential Loyalists,41,13,3920.71,0
17731,1,At Risk,429,2,468.88,0
17732,2,Potential Loyalists,180,10,2470.39,1
17734,0,Loyal Customers,41,4,854.6700000000001,0
17735,3,Champions,26,18,9153.92,0
17738,2,Potential Loyalists,90,11,3084.4300000000003,0
17739,3,Champions,4,15,6010.01,0
17740,1,At Risk,197,6,426.9,1
17741,1,At Risk,214,2,101.1,1
17742,2,Potential Loyalists,140,10,2045.94,0
17743,1,At Risk,250,2,229.2,1
17744,2,Potential Loyalists,58,5,1615.7,0
17745,1,At Risk,285,2,600.3399999999999,1
17746,0,Loyal Customers,42,7,904.18,1
17749,1,At Risk,64,2,720.67,0
17753,1,At Risk,272,5,390.56,1
17754,2,Potential Loyalists,68,12,3069.51,0
17756,1,At Risk,183,3,733.6999999999999,1
17757,3,Champions,11,43,6136.06,0
17758,0,Loyal Customers,16,7,2610.66,0
17759,1,At Risk,201,2,441.92,0
17760,2,Potential Loyalists,181,6,803.8800000000001,0
17763,1,At Risk,71,5,86.15,1
17764,0,Loyal Customers,19,4,1066.7899999999995,0
17765,0,Loyal Customers,18,3,421.47,0
17766,1,At Risk,189,2,299.61,1
17768,2,Potential Loyalists,195,5,1236.3300000000004,0
17769,2,Potential Loyalists,86,11,3989.8600000000006,0
17770,0,Loyal Customers,6,5,1143.2699999999998,1
17771,1,At Risk,131,3,257.4,0
17773,1,At Risk,322,2,585.27,1
17774,2,Potential Loyalists,57,8,2696.63,0
17776,1,At Risk,194,3,337.30000000000007,1
17780,1,At Risk,475,3,352.91,1
17782,1,At Risk,190,2,679.0199999999999,1
17783,1,At Risk,55,2,208.85,0
17785,1,At Risk,253,2,271.44,0
17787,2,Potential Loyalists,112,3,2452.45,0
17789,1,At Risk,89,2,397.15,1
17790,0,Loyal Customers,6,15,1715.0700000000002,0
17792,1,At Risk,275,2,370.05,1
17794,1,At Risk,494,2,147.29999999999998,1
17796,2,Potential Loyalists,121,6,1286.09,0
17797,2,Potential Loyalists,203,5,1205.44,0
17799,3,Champions,50,19,4674.289999999999,0
17800,0,Loyal Customers,25,3,354.85,0
17801,1,At Risk,259,4,798.33,1
17802,2,Potential Loyalists,180,13,3868.28,0
17804,1,At Risk,184,3,385.23,1
17807,1,At Risk,203,3,437.87000000000006,1
17808,1,At Risk,356,4,262.64,1
17809,3,Champions,25,15,8576.18,0
17810,1,At Risk,476,2,344.86,1
17811,3,Champions,7,30,5683.85,0
17812,1,At Risk,176,4,651.2800000000001,0
17814,1,At Risk,183,2,1617.32,1
17816,1,At Risk,77,4,97.07,0
17817,2,Potential Loyalists,85,6,689.87,0
17819,3,Champions,2,11,5776.669999999999,0
17820,1,At Risk,167,2,183.56,1
17822,2,Potential Loyalists,228,5,2179.6500000000005,1
17823,1,At Risk,229,2,494.25000000000006,1
17825,1,At Risk,406,4,731.96,1
17827,2,Potential Loyalists,50,6,1976.4,0
17829,2,Potential Loyalists,106,6,4756.74,1
17830,1,At Risk,69,2,287.65,0
17834,1,At Risk,222,2,730.47,1
17838,2,Potential Loyalists,100,12,5631.299999999999,0
17841,3,Champions,0,183,41415.27,0
17843,1,At Risk,111,2,318.48,1
17845,1,At Risk,363,4,598.1899999999998,1
17847,1,At Risk,323,2,125.74,1
17848,3,Champions,57,26,3106.92,0
17849,0,Loyal Customers,26,8,1063.76,1
17850,3,Champions,110,159,56600.08,1
17851,2,Potential Loyalists,230,6,1563.34,1
17852,1,At Risk,196,3,548.87,0
17853,1,At Risk,215,3,1608.19,1
17854,0,Loyal Customers,35,5,871.95,0
17857,3,Champions,14,11,10587.04,0
17858,3,Champions,69,25,10261.79,0
17860,1,At Risk,176,4,1015.54,1
17861,2,Potential Loyalists,61,15,3484.87,0
17862,2,Potential Loyalists,131,4,1279.09,1
17863,2,Potential Loyalists,62,9,3957.1,0
17864,1,At Risk,83,3,535.23,0
17865,3,Champions,5,45,20009.73,0
17866,1,At Risk,292,2,805.3,0
17867,0,Loyal Customers,11,15,1023.23,0
17869,0,Loyal Customers,23,5,918.94,0
17870,1,At Risk,174,2,1540.2,0
17871,0,Loyal Customers,12,5,1118.9899999999998,1
17873,3,Champions,48,18,5847.700000000001,0
17876,2,Potential Loyalists,207,3,3424.02,1
17878,1,At Risk,203,2,1032.88,0
17880,1,At Risk,172,3,824.9200000000001,1
17882,1,At Risk,187,2,313.46,1
17883,1,At Risk,54,5,443.43,0
17884,2,Potential Loyalists,119,22,2953.28,0
17886,0,Loyal Customers,18,6,1105.03,0
17888,3,Champions,20,23,1273.1699999999998,0
17889,0,Loyal Customers,20,7,774.87,1
17890,1,At Risk,130,2,602.0900000000001,1
17894,2,Potential Loyalists,93,18,2201.0,0
17897,2,Potential Loyalists,175,9,2406.17,0
17898,0,Loyal Customers,15,3,246.96,0
17901,1,At Risk,329,2,149.7,0
17905,2,Potential Loyalists,160,12,1966.9300000000003,0
17908,2,Potential Loyalists,181,7,1411.54,1
17912,1,At Risk,118,7,372.55,1
17913,2,Potential Loyalists,163,13,3281.8900000000003,0
17916,1,At Risk,436,2,43.870000000000005,1
17917,1,At Risk,64,2,230.46,0
17918,1,At Risk,308,3,388.44,1
17920,3,Champions,8,44,21862.15,0
17921,2,Potential Loyalists,74,9,1877.55,0
17923,1,At Risk,90,3,497.0,1
17924,2,Potential Loyalists,106,6,1076.4,0
17926,0,Loyal Customers,11,4,849.9300000000001,0
17928,1,At Risk,54,2,206.96,0
17929,2,Potential Loyalists,62,10,2674.1,0
17930,2,Potential Loyalists,47,11,2925.34,0
17931,2,Potential Loyalists,63,17,3326.13,0
17935,1,At Risk,208,6,540.3499999999999,0
17937,2,Potential Loyalists,65,4,3327.48,0
17940,3,Champions,26,10,27880.83,0
17941,1,At Risk,398,3,1128.72,0
17945,1,At Risk,504,3,359.4999999999999,1
17949,3,Champions,0,92,60175.8,0
17950,2,Potential Loyalists,173,7,1213.78,0
17951,1,At Risk,162,4,1037.04,0
17952,1,At Risk,186,4,819.61,1
17954,3,Champions,34,21,2812.08,0
17955,0,Loyal Customers,6,6,949.9,1
17960,1,At Risk,330,2,61.3,0
17961,3,Champions,4,83,2573.49,0
17962,1,At Risk,357,4,583.54,0
17963,1,At Risk,279,4,651.51,1
17965,3,Champions,60,25,5944.6900000000005,0
17966,2,Potential Loyalists,69,6,1022.99,0
17967,1,At Risk,179,2,357.29,1
17968,1,At Risk,181,4,888.04,1
17969,2,Potential Loyalists,169,26,2266.9400000000005,0
17974,0,Loyal Customers,27,4,1290.04,0
17975,3,Champions,0,20,5317.84,0
17977,1,At Risk,194,2,1277.49,0
17978,2,Potential Loyalists,173,4,1461.76,1
17980,0,Loyal Customers,12,3,784.7199999999999,0
17984,1,At Risk,200,4,1035.09,0
17987,1,At Risk,184,5,805.0700000000002,0
17988,1,At Risk,134,7,349.56,0
17990,2,Potential Loyalists,44,7,1527.61,1
17991,1,At Risk,33,3,318.9,1
17994,2,Potential Loyalists,81,11,1957.98,0
17995,1,At Risk,89,3,495.48,1
17996,1,At Risk,187,3,469.73,1
17998,1,At Risk,188,4,639.24,1
17999,1,At Risk,174,2,539.18,0
18001,1,At Risk,257,4,536.61,0
18002,1,At Risk,183,4,243.17000000000004,1
18006,1,At Risk,189,3,553.1800000000001,0
18008,3,Champions,11,21,19736.35,0
18009,2,Potential Loyalists,43,14,2155.8300000000004,1
18011,1,At Risk,181,2,527.0300000000001,1
18016,1,At Risk,123,4,801.65,0
18017,1,At Risk,118,2,330.0,0
18018,0,Loyal Customers,7,4,213.3,0
18020,1,At Risk,351,2,190.48,1
18021,1,At Risk,317,2,227.06,1
18022,1,At Risk,193,4,983.05,0
18025,2,Potential Loyalists,187,6,1177.72,1
18026,1,At Risk,308,2,2074.07,1
18035,1,At Risk,193,2,546.34,0
18036,2,Potential Loyalists,53,9,1268.82,0
18037,0,Loyal Customers,33,14,158.21999999999997,0
18039,1,At Risk,182,4,579.1700000000001,1
18041,3,Champions,21,32,7200.0,0
18043,0,Loyal Customers,14,2,768.27,0
18044,3,Champions,6,14,2300.2200000000003,0
18047,1,At Risk,189,2,342.69000000000005,1
18048,0,Loyal Customers,11,3,401.73,1
18049,1,At Risk,245,2,556.0999999999999,1
18050,1,At Risk,167,2,412.06,1
18051,2,Potential Loyalists,442,8,2282.28,1
18053,1,At Risk,292,4,271.05,0
18055,3,Champions,11,11,7773.91,0
18056,1,At Risk,96,3,554.5999999999999,1
18057,1,At Risk,201,3,1182.39,1
18058,1,At Risk,349,2,603.9,0
18060,1,At Risk,216,2,1185.46,1
18061,3,Champions,14,24,5560.18,0
18062,0,Loyal Customers,28,8,1398.0700000000002,0
18063,1,At Risk,198,2,186.6,1
18064,3,Champions,43,14,4089.03,0
18065,3,Champions,27,23,4601.53,0
18066,1,At Risk,194,2,1122.4,0
18069,2,Potential Loyalists,43,9,3177.55,0
18070,1,At Risk,477,2,314.1,1
18071,2,Potential Loyalists,65,6,1428.63,1
18074,1,At Risk,181,2,1509.0400000000002,1
18075,3,Champions,12,26,4442.26,0
18077,2,Potential Loyalists,34,11,2584.9300000000003,0
18078,0,Loyal Customers,25,4,844.6,1
18079,0,Loyal Customers,46,2,2203.61,0
18084,1,At Risk,109,4,722.45,0
18085,2,Potential Loyalists,138,4,1645.75,1
18087,3,Champions,98,18,13908.72,1
18092,3,Champions,35,13,11107.420000000004,0
18093,2,Potential Loyalists,102,7,3463.71,0
18094,3,Champions,26,11,5151.419999999999,0
18095,2,Potential Loyalists,120,5,2303.09,1
18096,1,At Risk,250,3,874.42,0
18097,0,Loyal Customers,13,10,3422.0799999999995,0
18101,1,At Risk,182,3,405.5100000000001,0
18102,3,Champions,14,102,413806.46,0
18106,2,Potential Loyalists,137,6,1461.46,1
18108,1,At Risk,56,4,848.81,1
18109,3,Champions,2,27,4325.42,0
18111,1,At Risk,391,2,405.85,1
18112,1,At Risk,226,2,423.27,0
18116,2,Potential Loyalists,42,12,1987.14,0
18118,3,Champions,14,22,4404.93,0
18125,0,Loyal Customers,9,4,945.14,0
18134,1,At Risk,406,2,445.0,1
18135,2,Potential Loyalists,200,8,567.71,0
18136,0,Loyal Customers,14,8,1447.88,0
18137,1,At Risk,359,2,145.99,1
18141,1,At Risk,168,4,882.4699999999999,1
18144,3,Champions,20,14,3774.9,0
18145,0,Loyal Customers,12,10,3780.02,0
18149,0,Loyal Customers,23,6,1562.3100000000002,0
18151,2,Potential Loyalists,97,6,1538.64,0
18154,1,At Risk,196,3,533.41,0
18160,0,Loyal Customers,8,2,684.3699999999999,0
18161,1,At Risk,60,3,730.73,0
18163,1,At Risk,368,2,728.84,1
18168,3,Champions,12,21,3655.12,0
18170,0,Loyal Customers,25,7,2201.9,0
18171,2,Potential Loyalists,42,7,1670.59,0
18172,3,Champions,19,46,13638.32,0
18173,0,Loyal Customers,7,4,2318.36,0
18176,1,At Risk,161,2,476.35,1
18177,0,Loyal Customers,12,8,1589.1,0
18178,3,Champions,27,13,5612.87,0
18179,2,Potential Loyalists,60,6,1857.54,0
18181,2,Potential Loyalists,208,6,823.1399999999999,0
18187,1,At Risk,431,3,724.89,1
18188,2,Potential Loyalists,98,5,1706.15,0
18189,1,At Risk,71,4,946.59,0
18190,0,Loyal Customers,0,6,745.62,1
18191,1,At Risk,69,2,529.4000000000001,1
18193,1,At Risk,174,3,963.59,0
18194,2,Potential Loyalists,246,5,3188.2000000000003,0
18196,1,At Risk,98,3,1224.04,0
18197,1,At Risk,321,2,230.1,1
18198,0,Loyal Customers,11,11,3175.11,0
18199,1,At Risk,483,2,344.74999999999994,1
18202,0,Loyal Customers,7,3,1396.9899999999998,1
18203,1,At Risk,189,3,333.99999999999994,0
18207,1,At Risk,301,3,544.47,1
18210,1,At Risk,75,2,289.85,0
18212,1,At Risk,134,2,546.72,1
18214,2,Potential Loyalists,338,5,1780.3399999999997,1
18215,2,Potential Loyalists,208,5,1948.15,0
18217,1,At Risk,321,4,323.29,0
18218,0,Loyal Customers,14,6,1142.0,1
18219,0,Loyal Customers,22,13,2405.4300000000003,0
18220,0,Loyal Customers,27,11,1921.76,1
18221,0,Loyal Customers,19,3,617.8000000000001,0
18223,3,Champions,7,37,10273.79,0
18225,3,Champions,4,25,9213.21,0
18226,3,Champions,6,30,8863.75,0
18227,0,Loyal Customers,25,3,388.75,1
18229,3,Champions,6,16,6385.51,0
18230,0,Loyal Customers,15,7,2735.16,0
18231,3,Champions,0,30,6875.07,1
18236,0,Loyal Customers,48,7,1036.3100000000002,0
18239,0,Loyal Customers,26,6,2150.36,1
18241,0,Loyal Customers,25,6,1279.73,0
18242,0,Loyal Customers,4,6,2066.8,0
18244,1,At Risk,238,2,568.64,1
18245,3,Champions,19,20,5064.210000000001,0
18246,1,At Risk,41,2,395.62,0
18247,2,Potential Loyalists,217,6,839.73,1
18250,1,At Risk,109,2,349.27000000000004,1
18251,2,Potential Loyalists,253,8,21964.140000000003,0
18252,2,Potential Loyalists,356,6,1015.42,0
18256,1,At Risk,162,2,110.7,1
18257,0,Loyal Customers,8,11,2968.7200000000003,0
18258,2,Potential Loyalists,272,8,2059.67,1
18259,2,Potential Loyalists,174,5,2355.9,0
18260,3,Champions,8,31,9534.98,0
18262,1,At Risk,201,2,428.06000000000006,0
18267,1,At Risk,467,2,269.37,1
18268,2,Potential Loyalists,399,6,1464.73,0
18269,1,At Risk,166,2,337.19999999999993,1
18270,1,At Risk,48,3,273.35,0
18271,1,At Risk,417,2,680.85,1
18272,0,Loyal Customers,20,7,2287.94,0
18273,1,At Risk,65,2,204.0,0
18275,1,At Risk,386,2,741.8499999999999,1
18276,2,Potential Loyalists,193,7,1320.66,0
18277,2,Potential Loyalists,126,6,1069.67,0
18280,1,At Risk,85,3,488.15,1
18283,0,Loyal Customers,8,11,1174.87,0
18286,1,At Risk,284,3,1246.43,1
18287,0,Loyal Customers,9,6,3060.99,0
